MLBAM,First,Last,Bats,Throws,M,D,Y
425852,Mike,Rose,B,R,8,25,1976
425853,Bobby,Crosby,R,R,1,12,1980
460044,Cesar,Carrillo,R,R,4,29,1984
460597,James,Hoey,R,R,12,30,1982
218894,Vicente,Padilla,R,R,9,27,1977
460047,Brad,Corley,R,R,12,28,1983
599054,George,Isabel,R,R,09,09,1989
446388,Dan,Lonsberry,R,R,7,06,1983
446386,Brandon,Guyer,R,R,01,28,1986
446383,Thomas,Boleska,R,R,07,30,1986
446382,Brian,Barton,R,R,4,25,1982
446381,Darwin,Barney,R,R,11,08,1985
451695,Micah,Schnurstein,R,R,7,18,1984
469218,Carlos,Moreta,R,R,6,01,1987
551511,Edwin,Tellez,R,R,8,21,1991
451690,Dallas,Bates,L,L,7,20,1984
469213,Pedro,Tavarez,R,R,06,28,1987
469210,Anyelo,Neyra,R,R,1,19,1986
469211,Shane,Benson,R,R,12,15,1986
451699,Richard,Pena,R,R,08,15,1987
451698,Nathan,Crawford,R,R,11,05,1986
469215,Samuel,Jiuz,R,R,6,03,1988
460624,Danny,Zell,L,L,11,27,1981
460620,Brian,Finch,R,R,9,27,1981
460621,Nate,Spears,L,R,5,03,1985
460622,Matt,Houston,R,R,2,1,1982
460623,Matthew,Pulley,L,R,5,15,1985
493631,Joey,Side,R,R,12,04,1983
493634,Rip,Warren,L,L,05,05,1984
277182,Luis,Rivera,R,R,6,21,1978
593603,Tonguard,Perez,R,R,1,1,1950
449128,Mike,Schultz,R,R,11,28,1979
449129,Scott,Walter,R,R,12,28,1978
593602,Luis,Zerpa,R,R,9,28,1992
449122,Henry,Guerrero,R,R,4,04,1982
449121,Javier(Antonio),Martinez,B,R,12,9,1982
449127,Cory,Doyne,R,R,8,13,1981
593976,Miguel,Polanco,R,R,2,26,1991
448833,Chris,Barnwell,R,R,3,01,1979
489149,Logan,Morrison,L,L,8,25,1987
448831,Judd,Songster,R,R,12,26,1979
456405,Carlos,Faria,R,R,10,07,1984
489145,Justin,Morgan,R,R,2,01,1982
458647,Yohan,Silva,B,R,01,30,1985
489147,Adam,Morris,R,R,12,01,1982
458641,Michael,Woods,R,R,9,11,1980
482320,Geraldo,Bueno,R,R,01,21,1983
458643,Jose,Morales,B,R,2,20,1983
593973,Jose,Franco,R,R,9,11,1990
435618,Jeremy,Accardo,R,R,12,08,1981
400114,Clint,Weibl,R,R,3,17,1975
444523,Ronnie,Ray,R,R,5,11,1984
444381,Jordan,Pals,R,R,10,18,1980
444380,Matt,Weagle,R,R,7,11,1982
444382,Eddie,Bonine,R,R,6,06,1981
444837,Allen,BuckleyJr.,R,R,9,18,1979
444836,Aaron,Laffey,L,L,4,15,1985
444835,Edgardo,Baez,R,R,7,12,1985
407776,Andy,Shibilo,R,R,9,16,1976
407779,Francis,Beltran,R,R,11,29,1979
444388,Michael,Carlin,R,R,7,06,1981
444839,Craig,Stansberry,R,R,3,08,1982
444838,Chris,Honsa,R,R,8,13,1983
515042,Carlos,Oraa,R,R,10,05,1989
515041,Ted,Obregon,B,R,05,04,1990
515040,Orlando,Munoz,R,R,02,22,1990
593164,Rodolfo,Penalo,B,R,8,27,1992
593165,Dionisio,Ramirez,R,R,8,12,1993
593163,Carlos,Navas,R,R,8,13,1992
593160,Whit,Merrifield,R,R,01,24,1989
576668,Mark,Wyatt,R,R,09,29,1986
520910,Carlos,Lazu,R,L,02,04,1986
400115,Scott,Hodges,L,R,12,26,1978
233694,David,Cortes,R,R,10,15,1973
476169,Mark,Willinsky,R,R,03,14,1987
546369,Jose,Lafontaines,B,R,10,06,1988
546362,Carlos,Torres,R,R,02,05,1992
546363,Esdras,Abreu,R,R,03,21,1992
546366,Francisco,Lugo,R,R,10,22,1991
591698,Deivis,Bier,R,R,5,6,1987
545948,Melvin,Vasquez,L,L,05,13,1988
120415,Rob,Perez,R,R,6,04,1969
120416,Tomas,Perez,B,R,12,29,1973
592342,Reginald,Golden,R,R,10,10,1991
592344,Angel,Gomez,B,R,01,12,1992
120413,Neifi,Perez,B,R,6,02,1973
592348,Niko,Goodrum,B,R,02,28,1992
546048,Derek,Gianakas,R,R,04,07,1986
120419,Matt,Perisho,L,L,6,08,1975
572218,Daniel,Tuttle,R,R,08,21,1990
594814,Michael,Ferraro,L,L,05,31,1988
120536,Mike,Piazza,R,R,9,04,1968
554377,Luis,Vasquez,L,R,03,20,1991
519115,Jaime,Pedroza,B,R,09,12,1986
506448,Yohannis,Perez,R,R,10,11,1982
491703,Neftali,Feliz,R,R,5,02,1988
491702,Martin,Espinal,R,R,11,03,1986
491701,Jorge,Perez,R,R,12,21,1987
408197,Tim,McClaskey,R,R,1,11,1976
491707,Arturo,Barradas,L,L,8,10,1987
491706,Luis,Campusano,R,R,3,06,1986
491705,Wandy,Hernandez,R,R,8,26,1985
463024,Jose,Rodriguez,R,R,11,12,1984
465068,Gerson,Manzanillo,,,5,07,1986
466509,Trinidad,Robles,R,R,6,12,1973
491708,Arquimedes,Caminero,R,R,6,16,1987
408199,Eddy,Garabito,B,R,12,02,1976
554350,Luis,Rosano,R,R,04,25,1991
554351,Carlos,Mercedes,R,R,07,26,1991
542978,Kyle,Brown,R,L,01,02,1986
554370,Keurin,Feliz,R,L,08,17,1990
445120,Mike,Thompson,R,R,11,06,1980
134360,Bobby,Smith,R,R,4,10,1974
461874,Craig,Tatum,R,R,3,18,1983
461875,Brandon,Wilson,R,R,9,01,1982
461872,Anthony,Swarzak,R,R,9,10,1985
461873,Evan,Tartaglia,L,L,5,21,1982
461870,Chorye,Spoone,R,R,9,16,1985
500666,Dognnt,Bolivar,R,R,5,12,1989
501824,William,Savage,R,R,8,25,1984
501393,Andy,Ramirez,R,R,10,10,1987
501826,Clay,Zavada,L,L,6,28,1984
459999,Jeffrey,Stevens,R,R,9,05,1983
501820,Brandon,Fromm,L,L,03,04,1985
591694,Jose,Gomez,R,R,1,30,1992
501822,Chris,Hatcher,R,R,1,07,1969
501395,Luis,Ortiz,R,R,10,28,1986
462994,Neil,Massaki,R,R,8,30,1984
462995,Rick,Vanden Hurk,R,R,5,22,1985
459990,Jimmy,Rollins,L,L,05,10,1983
459991,Gaby,Sanchez,R,R,9,02,1983
501828,Ryan,Ouellette,R,R,10,04,1985
501829,Benjamin,Zeskind,B,R,1,19,1983
459994,Ricky,Shefka,B,R,1,16,1984
462993,Pedro,Espinoza,R,R,5,06,1985
455372,Adam,Shafer,L,R,2,01,1979
455373,Ambiorix,Rincon,B,R,7,17,1986
455370,Craig,Pfautz,R,L,9,13,1984
455371,Audy,Ciriaco,R,R,6,16,1987
455376,Arcenio,Leon,R,R,9,22,1986
455377,Rolando,Valdez,R,R,1,08,1986
455374,Antonio,Bastardo,L,L,9,21,1985
595198,Patrick,Farrell,R,R,12,29,1986
455378,Roman,Solis,R,R,9,29,1987
455379,Darren,Byrd,R,R,10,24,1986
425487,Todd,Wellemeyer,R,R,8,30,1978
596260,Alex,Kaminsky,R,R,02,25,1988
542628,Rojean,Cleofa,R,R,09,11,1990
514930,Lucas,Nakandakare,R,R,09,18,1989
514931,Eduar,Quinonez,R,R,08,09,1989
514932,Alejandro,Torres,R,R,09,30,1988
554379,Randy,Perez,R,R,02,23,1989
514934,Luis,Yendis,R,R,07,19,1989
571612,Evan,DeLuca,L,L,03,09,1991
457465,Josh,Sharpless,R,R,1,26,1981
457466,Jake,Stevens,L,L,3,15,1985
542295,Braly,Guzman,R,R,09,29,1988
457460,Ryan,Basner,R,R,7,15,1981
457461,Sean,White,R,R,4,25,1981
575069,Kilby,Pena,L,L,11,25,1992
575068,Alexander,Martinez,R,R,03,11,1993
445267,Juan,Hernandez,L,L,10,25,1987
445266,Martire,Javier,R,R,1,16,1986
457468,Josh,Banks,R,R,7,18,1982
457469,Sergio,Silva,R,R,12,22,1981
425482,Nic,Jackson,L,R,9,25,1979
518798,Ryan,Hill,L,L,04,05,1985
518799,Steve,Hill,R,R,03,14,1985
431143,Edwin,Bellorin,R,R,2,21,1982
467443,Leonel,Martinez,R,R,08,29,1989
543629,Tyler,Pastornicky,R,R,12,13,1989
518790,Christopher,Heston,R,R,04,10,1988
518791,Kyle,Heyne,R,R,08,17,1984
518792,Jason,Heyward,L,L,08,09,1989
542291,Joel,Caminero,R,R,10,24,1989
518794,Brandon,Hicks,R,R,09,14,1985
518795,Yuri,Higgins,R,R,02,26,1985
518796,Evan,Hildenbrandt,L,R,02,13,1989
518797,James,Hill,R,R,11,30,1988
595192,Justin,Ennis,L,L,04,20,1988
112680,Wil,Cordero,R,R,10,3,1971
112937,Midre,Cummings,L,R,10,14,1971
519172,Nicholas,Ray,L,L,11,05,1985
595195,Michael,Fabiaschi,R,R,08,17,1988
588751,Adeiny,Hechavarria,R,R,4,15,1989
451709,Deivi,Hernandez,R,R,9,03,1986
429780,Chris,Narveson,L,L,12,20,1981
429781,Kevin,Correia,R,R,8,24,1980
501534,Gerlis,Rodriguez,B,R,5,29,1988
429783,Rafael,Betancourt,R,R,4,29,1975
470427,Robert,Rodriguez,R,R,12,17,1980
462375,Andy,Cannizaro,R,R,12,19,1978
501530,Grolmann,Gonzalez,R,R,10,12,1988
501531,Luis,Ramirez,L,L,4,24,1988
462378,Aaron,Rifkin,L,L,3,12,1979
134341,Jay,Payton,R,R,11,22,1972
501538,Freddy,Figuereo,R,R,10,11,1987
501539,Papiro,Juan,R,R,5,13,1988
431141,Greg,Miller,L,L,11,03,1984
502673,Jonathan,Van Looy,L,L,08,11,1988
133321,Alex,Cora,L,R,10,18,1975
113884,Scott,Erickson,R,R,2,02,1968
113889,Darin,Erstad,L,L,6,04,1974
594826,Brian,Garman,L,L,07,19,1988
462381,Alberto,Montes,R,R,12,11,1979
456031,Andrew,Pinckney,B,R,4,07,1982
506919,Michael,Hyde,R,R,06,28,1984
453512,Ryan,Schroyer,R,R,9,28,1981
543459,Stephen,Lombardozzi,B,R,09,20,1988
543458,Matt,Lokken,R,R,09,18,1989
543456,Kyle,Lobstein,L,L,08,12,1989
456033,Jonathan,Poterson,B,R,2,10,1986
456482,Gustavo,Espinoza,L,L,9,09,1986
543452,Seth,Lintz,R,R,02,07,1990
543451,Winston,Linton,L,L,04,07,1986
570151,Francisco,Williams,R,R,04,27,1992
459739,Tag,Horner,L,L,11,12,1982
451505,Eli,Tintor,R,R,12,24,1984
451504,Kevin,Ool,L,L,1,04,1981
451507,Justin,Sturge,R,L,5,04,1981
451506,Zach,Borowiak,R,R,5,18,1981
451500,Kila,Kaaihue,L,R,3,29,1984
453518,Adam,Daniels,L,L,8,16,1982
467829,McyQuin,Lora,R,R,9,22,1987
467828,Tony,Bremon,R,R,12,05,1987
554233,Ricardo,Perez,R,R,02,19,1992
450321,Bill,White,L,L,11,20,1978
487019,Manuel,Flores,R,R,02,20,1986
552268,Enrique,Gomez,R,R,8,23,1988
425559,Brett,Evert,L,R,10,23,1980
571618,Alexander,Diaz,R,R,11,15,1991
573655,Paul,Heidler,R,R,11,12,1986
462747,Gerardo,Casadiego,R,R,12,19,1980
425558,Beltran,Perez,R,R,10,24,1981
454968,Jose,Oyervidez,R,R,2,18,1982
454969,Julio,Castro,R,R,6,30,1981
495561,Oswaldo,Martinez,R,R,9,25,1988
475064,Kyle,Day,L,R,07,13,1986
452029,Rafael,Arroyo,R,R,10,26,1982
452028,Drew,Anderson,B,R,2,02,1983
572942,Spencer,Hylander,L,L,06,12,1986
454965,Emilio,Linares,B,R,5,1,1986
454966,Robert,Ventura,R,R,11,26,1981
519432,Russell,Wilson,R,R,11,29,1988
502055,Jay,Buente,R,R,9,28,1983
471775,Javier,Nieves,R,R,5,02,1984
519433,Steffan,Wilson,R,R,05,24,1986
519430,Richard,Wilshire,R,R,03,25,1985
523260,Joe,Kelly,R,R,06,09,1988
523261,Roger,Kieschnick,L,R,1,21,1987
446268,Shawn,Ferguson,R,R,1,12,1983
467151,Juan,Moreno,R,R,11,29,1986
523265,Tommy,Medica,R,R,04,09,1988
446264,Barry,Enright,R,R,03,30,1986
519436,Jeremy,Wise,R,R,06,02,1986
446266,Andres,Esquibel,R,R,07,13,1986
446267,Cody,Evans,R,R,9,03,1983
446261,Matthew,Devins,R,R,5,23,1983
488819,Blake,Davis,L,R,12,22,1983
519437,Christopher,Withrow,R,R,04,01,1989
542424,Ronald,Morillo,R,R,01,15,1990
451993,Arturo,Rivas,R,R,2,02,1984
451990,Jose,Valdez,R,R,1,22,1983
451997,Levi,Romero,R,R,4,12,1984
451994,Richard,Acosta,R,R,2,05,1984
276342,Mark,Johnson,R,R,5,2,1975
451998,Maximo,Nelson,R,R,4,21,1982
430261,Peter,Zoccolillo,R,R,2,2,1977
430263,Alex,Requena,B,R,8,13,1980
545129,Joe,Testa,L,L,12,18,1985
545128,Jonathan,Mata,L,L,07,12,1990
516794,Plasido,Vargas,R,R,10,05,1988
574709,Taiwan,Perry,R,R,06,01,1988
574708,Felipe,Gutierrez,R,R,08,13,1989
516790,Samuel,Taveras,R,R,04,14,1989
545121,Hildemaro,Vargas,R,R,07,16,1991
119023,Dan,Miceli,R,R,9,09,1970
572214,Benjamin,Tschepikow,L,R,09,22,1985
516799,Eliecer,Navarro,L,L,10,26,1987
466087,Francisco,Madero,R,R,12,06,1979
445170,Todd,Redmond,R,R,5,17,1985
466085,Daniel,Fornes,L,L,8,21,1979
501480,Alejandro,Martinez,R,R,2,11,1989
595616,Kelvin,Vizcaino,R,R,09,30,1992
595615,Joel,Mejia,R,R,04,07,1993
595613,Roberto,Canache,R,R,05,12,1990
466089,Saul,Soto,R,R,8,11,1978
469685,Julio,De La Cruz,R,R,10,07,1980
546802,Min,Sung,B,R,07,08,1982
543873,Tyson,Van Winkle,R,R,02,02,1988
469686,Alfredo,Aceves,R,R,12,08,1982
543875,Nico,Vasquez,R,R,02,26,1989
543874,Jose,Vargas,R,R,12,15,1987
543877,Christian,Vazquez,R,R,08,21,1990
543876,Michael,Vass,R,R,04,19,1985
543879,Bobby,Verbick,R,R,01,05,1985
593754,Ronald,Serrano,R,R,2,21,1991
150367,Pablo,Ozuna,R,R,8,25,1974
593756,Ismael,Aguero,R,R,6,19,1993
150361,Chris,Clapinski,B,R,8,20,1971
445281,Raul,De La Cruz,R,R,12,01,1985
435039,Anthony,Reyes,R,R,10,16,1981
435038,Anderson,Hernandez,B,R,10,30,1982
570566,Gregory,Morillo,R,R,03,04,1992
489191,Colby,Overstreet,L,R,10,15,1983
502334,Jason,Fernandez,R,R,1,08,1985
430001,Rickie,Weeks,R,R,9,13,1982
435520,Jesus,Flores,R,R,10,26,1984
435523,Brian,Peterson,R,R,10,22,1978
430002,Eric,Langill,R,R,4,04,1979
570560,Carlos,Sanchez,R,R,06,29,1992
431149,Matt,Peterson,R,R,2,11,1982
516424,Joan,Belliard,R,R,03,03,1989
516425,Rafael,Luna,L,L,01,20,1990
516427,Carlos,Reyes,R,R,12,05,1987
516428,Freidy,Carela,R,R,11,28,1988
516429,Ricardo,Heredia,R,R,03,01,1989
407578,Mark,Prior,R,R,9,07,1980
502330,Donald,Czyz,R,R,9,16,1983
425449,Graham,Koonce,L,L,5,15,1975
502333,Thomas,Davis,R,R,11,12,1982
451712,Steven,Suarez,L,R,2,24,1982
445027,Eugenio,Flores,R,R,4,8,1982
425446,Aaron,Miles,B,R,12,15,1976
431148,Scott,Kazmir,L,L,1,24,1984
593579,Ramon,Oviedo,R,R,7,24,1990
150108,Lou,Lucca,R,R,10,13,1970
492738,Juan,De Los Santos,R,L,1,15,1983
489081,Anthony,Mansolino,R,R,9,28,1982
489080,Christopher,Malec,B,R,8,28,1982
492735,Jonathan,Rincon,R,R,2,15,1985
489082,Jacob,Marceaux,R,R,2,14,1984
492733,Ramon,Geronimo,R,R,10,08,1983
593574,Luis,Gonzalez,L,L,1,17,1992
429801,Scott,Thorman,L,R,1,06,1982
150106,Tony,Fiore,R,R,10,12,1971
457120,Junior,Moreno,R,R,2,27,1985
457122,Rocky,Cherry,R,R,8,19,1979
457127,Baltazar,Lopez,L,L,11,22,1983
457129,James,Albury,L,R,1,4,1986
457128,Adam,Blackley,L,L,2,22,1985
542638,Fraylin,Campos,R,R,01,03,1990
477509,Leonardo,Munoz,L,L,,,
468489,Jesus,Ruiz,R,R,8,03,1987
542474,Janelfry,Zorrilla,R,R,09,02,1990
542475,Agustin,Avila,B,R,06,03,1990
542472,Axel,Wel,L,L,04,10,1991
542473,Argenis,Martinez,B,R,04,08,1990
542470,Marbin,Beltre,B,R,03,30,1990
468480,Luis,Lozano,R,R,1,01,1985
468481,Wangel,Baez,R,R,8,30,1987
468482,Joel,Batista,R,R,1,01,1986
468483,Francisco,Castillo,R,R,10,03,1986
477505,Sergio,Mora,R,R,9,18,1980
468485,Juan,Rijo,R,R,5,08,1986
468486,David,Duarte,R,R,6,08,1988
468487,Tim,Turner,R,L,6,12,1982
554033,Cesar,De La Cruz,L,L,02,20,1991
449828,Rubi,Koko,R,R,3,25,1986
449822,Scott,Roehl,R,R,8,19,1981
449821,Kellen,Raab,L,L,2,16,1982
449820,Leonel,Rosales,R,R,5,28,1981
570712,Anthony,Sanchez,R,R,07,03,1991
116353,Jimmy,Hurst,R,R,3,01,1972
570711,Francisco,Duran,R,R,10,03,1991
570716,Anderson,Felix,B,R,05,11,1992
570717,Ramon,Flores,L,L,03,26,1992
570714,Cesar,Vargas,R,R,12,30,1991
570715,Gian,Arias,B,R,10,06,1991
448663,Lyndsey,Simmons,L,R,10,15,1981
448192,Scott,Vandermeer,R,R,2,16,1981
448661,Eric,Sheridan,R,R,9,22,1983
593935,Joel,Matos,R,R,9,17,1992
448665,Jack,Spradlin,R,L,9,23,1984
488785,Joshua,Colafemina,R,R,8,25,1982
457699,Logan,Gelbrich,R,R,12,01,1985
457698,Drew,Davidson,R,R,5,07,1982
524289,Kenny,Rodriguez,R,R,03,17,1985
457692,Jason,Ray,R,R,7,14,1984
457691,Paul,Patterson,R,R,5,08,1984
457690,Shawn,Olsen,R,R,06,05,1984
457696,Derek,Shunk,R,R,10,31,1985
457695,Brett,Sellers,R,R,02,13,1986
457694,Kyle,Risinger,R,R,8,15,1984
573165,Rand,Smith,R,R,06,11,1987
573166,Murphy,Smith,R,R,08,25,1987
488786,Louis,Coleman,R,R,04,04,1986
573161,Nate,Simon,L,R,11,19,1986
573162,Ryan,Skube,R,R,03,26,1991
467594,Milton,Tavarez,R,R,3,29,1982
573169,Chris,Sorce,R,R,10,28,1987
488780,Paul,Chmiel,L,R,5,17,1987
458726,Geoff,Strickland,B,R,7,01,1984
457444,Jay,Marshall,L,L,2,25,1983
499877,Kenshin,Kawakami,R,R,6,22,1975
220594,Jared,Fernandez,R,R,2,02,1972
458724,Braulio,Pardo,B,R,10,10,1986
488684,Aja,Barto,R,R,09,26,1986
120886,Brady,Raggio,R,R,9,17,1972
492865,Roberto,Familia,R,R,2,20,1985
488687,Jake,Baxter,R,R,11,09,1983
488936,Sean,Halton,R,R,06,07,1987
488681,Brandon,Barnes,R,R,5,15,1986
492861,Ruben,De La Rosa,R,R,4,02,1987
488935,Russell,Haltiwanger,R,R,4,21,1984
488939,Kevin,Hammons,L,L,09,28,1984
488688,James,Baxter,L,L,8,08,1983
488689,Michael,Baxter,L,R,12,07,1984
592629,Roberto,Pena,B,R,06,08,1992
118305,Eli,Marrero,R,R,11,17,1973
501709,Eliel,Sierra,R,R,1,21,1988
501708,Raynard,Doran,R,R,9,03,1987
570926,Michael,Santana,R,R,07,01,1990
501705,David,Samuel,R,R,3,08,1987
501704,Juan,Martinez,R,R,10,07,1988
501707,Emmanuel,Arias,R,R,3,13,1987
501706,Freddy,Mateo,L,L,4,16,1989
501700,Elias,Martinez,L,L,12,01,1988
501703,Leonardo,Gil,R,R,8,18,1987
501702,Earving,Fernandez,L,L,6,09,1988
597054,Lance,Abbott,R,R,09,22,1986
467042,Cristobal,Mata,R,R,06,19,1986
597052,Marcos,Torres,R,R,11,08,1987
597053,Marcus,Jones,L,R,11,24,1985
467047,Jose,Campusano,B,R,12,19,1983
597051,Steve,Crnkovich,R,R,10,08,1987
489332,Steven,Squires,R,R,5,17,1983
456612,Gavin,Wright,R,R,5,6,1979
489330,Matthew,Spath,R,R,10,21,1986
489337,Thomas,Steele,R,R,09,21,1986
489336,Will,Startup,L,L,8,04,1984
458108,Jordan,Newton,R,R,8,29,1985
489334,Craig,Stammen,R,R,3,09,1984
458107,Brett,Jensen,R,R,11,29,1983
489339,Chad,Steiner,R,R,12,25,1983
489338,Ryan,Steinbach,B,R,10,30,1982
458102,Omar,Arif,L,L,09,03,1984
517029,Ludson,Isenia,B,R,11,24,1989
518475,Casey,Bond,R,R,10,05,1984
518474,Brock,Bond,B,R,09,11,1985
518476,Lindon,Bond,R,R,11,17,1984
518470,Richard,Bohlken,R,R,11,22,1988
517216,Jorge,Cueva,R,R,03,24,1989
473241,Morgan,Clendenin,L,R,10,02,1981
518479,Matthew,Bouchard,R,R,12,12,1986
518478,Robert,Bono,R,R,12,12,1988
517213,Raldy,Cabrera,R,R,09,25,1989
444994,Kevin,Williams,R,R,10,30,1981
467108,Domingo,Morillo,R,R,8,13,1987
467109,Kervin,Montbrum,R,L,6,03,1988
467104,Wilber,Bucardo,R,R,11,20,1987
467105,Idelfonso,Bohorquez,R,R,10,15,1987
467106,Karlin,Taylor,R,R,9,10,1987
467107,Juan,Agudo,,,4,26,1987
467100,Ivan,Nova,R,R,1,12,1987
467101,Starlin,Cespedes,R,R,2,15,1988
467102,Jose,Gonzalez,R,R,6,23,1987
467103,Omar,Casamayor,B,R,11,03,1986
453120,Angel,Colon,R,R,9,27,1983
406678,Cesar,Crespo,B,R,5,23,1979
474370,Jason,Ogata,R,R,10,21,1986
503794,Daniel,Lopez,R,R,5,16,1987
513688,David,Arguelles,L,L,9,21,1985
134266,Todd,Rizzo,R,L,5,24,1971
476751,Justin,Bristow,R,R,03,06,1987
543791,Curt,Smith,R,R,09,09,1986
471906,Reynaldo,Rodriguez,R,R,7,02,1986
471905,Steve,Brown,R,R,9,03,1986
471903,Joel,Caro,R,R,2,08,1986
444030,Jose,Gomez,R,R,12,16,1980
471909,Ricky,Diaz,R,R,12,03,1984
543200,Rene,Garcia,R,R,03,21,1990
543201,Bryan,Gardner,L,L,10,08,1986
466312,Bryan,Dumesnil,R,L,9,19,1983
543207,Joseph,Gautier,L,L,12,31,1987
543205,Matthew,Gaski,L,R,05,12,1986
543209,Jared,Gayhart,L,R,10,29,1986
122644,Matt,Stairs,L,R,2,27,1968
400018,Miguel,Olivo,R,R,7,15,1978
436014,Enmanuel,Ulloa,R,R,11,26,1978
542915,Justin,Bass,R,R,12,12,1985
542914,Anthony,Bass,R,R,11,01,1987
542917,Tom,Baxter,L,R,12,13,1985
542916,Matt,Baugh,L,L,01,25,1986
545338,Nick,Franklin,B,R,03,02,1991
542910,Trey,Barham,L,L,11,07,1985
542913,Brett,Basham,R,R,09,08,1986
542912,Tyler,Barnett,L,R,02,22,1986
545334,Bobby,Borchering,B,R,10,25,1990
545335,Colton,Cain,L,L,02,05,1991
542919,Eric,Beaulac,R,R,11,13,1986
542918,Jesse,Beal,B,R,07,12,1990
456480,Christian,Herrera,R,R,4,09,1982
460300,Nathan,Johnson,R,R,1,13,1982
433477,Andy,Green,R,R,7,07,1977
546586,Brian,Wilson,R,R,01,16,1987
452625,Jason,Wylie,R,R,5,27,1981
452624,Daniel,Haigwood,B,L,11,19,1983
452627,Wilton,Reynolds,R,R,3,5,1980
466272,Jannio,Gutierrez,R,R,05,03,1982
520531,Ben,Swaggerty,L,L,08,08,1982
520530,Joseph,Hughes,L,L,10,04,1984
120190,Orlando,Palmeiro,L,L,1,19,1969
457903,Bryce,Chamberlin,R,R,12,22,1982
457902,Brett,Campbell,R,R,10,17,1981
518815,Gregory,Holle,R,R,11,16,1988
518814,Tremayne,Holland,R,R,01,27,1986
502429,Tyler,Hauschild,R,R,11,24,1985
518812,Taylor,Holiday,R,R,04,21,1984
457905,Ed,Clelland,L,L,6,27,1982
518810,Doug,Hogan,R,R,09,29,1984
502425,Shane,Dyer,R,R,03,09,1988
502424,Stephen,Faris,R,R,6,30,1984
502427,Joshua,Wilkie,R,R,7,22,1984
457908,Jeffrey,Dragicevich,R,R,8,01,1982
502393,Michael,Chambers,R,R,1,20,1984
437593,Tyler,Minges,R,R,11,15,1979
502423,Michael,Epping,L,L,8,28,1983
502422,Joseph,Bowen,B,R,9,25,1987
595281,Kevin,Kiermaier,L,R,04,22,1990
463686,Raul,Gonzalez,R,R,7,12,1985
463684,Carlos,Hilario,R,R,9,18,1984
463683,Lisandro,King,R,R,5,27,1986
463682,Oscar,Carrillo,R,R,1,10,1984
522058,Bobby,Hastry,R,R,05,08,1985
595286,Austin,Knight,B,R,02,13,1990
522056,Luis,Sanchez,R,R,1,1,1950
522057,Edgar,Trejo,R,R,07,28,1989
522054,Jonathan,Requena,R,R,03,25,1989
522055,Allixon,Cequea,R,R,6,16,1990
522052,Adrian,Rosario,R,R,09,30,1989
522053,Matthew,Czimskey,R,R,05,29,1984
522050,Luis,Guerrero,R,R,06,20,1990
522051,Pedro,Lambertus,R,R,06,04,1988
593692,Yhonatan,Herrand,R,R,9,11,1991
521648,Michael,Bartek,R,R,02,28,1984
521649,Michael,Christi,R,R,09,02,1984
443563,Alex,Serrano,R,R,2,18,1981
470364,Lino,Garcia,R,R,10,12,1983
472517,Miguel,Ramirez,R,R,7,15,1983
547181,Matt,Lipka,R,R,04,15,1992
547182,Cody,Buckel,R,R,06,18,1992
566954,Steve,Shimek,R,R,11,1,1987
502649,Andrew,McCormick,R,R,8,09,1984
471014,Sandy,Almonte,B,R,11,19,1982
447670,JT,Stotts,R,R,1,21,1980
502017,Marcus,Lemon,L,R,6,03,1988
447672,Jonathan,Connolly,R,L,8,24,1983
502641,Erik,Arnesen,R,R,3,19,1984
593698,Maximo,Rivera,R,R,12,22,1992
502642,Tanner,Biagini,R,R,08,06,1988
502645,Ryne,Reynoso,L,R,3,15,1985
593699,Robertson,Valdez,R,R,10,6,1992
433297,Luis,Figueroa,R,R,3,02,1977
542649,Ricardo,Quintero,L,R,12,06,1990
542648,Andres,Santoni,R,R,06,06,1991
542645,Jose,Alegria,R,R,11,05,1990
542647,Elvin,Rodriguez,R,R,04,17,1989
542646,Jose,Ortuno,R,R,12,23,1990
542640,Justino,Cuevas,R,R,11,30,1988
542643,Robinson,Figueroa,R,R,03,11,1990
542642,Rymer,Liriano,R,R,06,20,1991
453576,Steven,Cook,R,R,11,26,1981
456057,Stanly,Pujols,R,R,5,13,1985
456054,Augusto,Perez,,,4,20,1986
594887,Kevin,Kleis,R,R,08,31,1991
456053,Sandy,Pimentel,R,R,9,17,1985
456050,James,Skelton,L,R,10,28,1985
453571,Tim,Burgess,L,L,1,3,1981
421004,Jason,Simontacchi,R,R,11,13,1973
456058,Victor,Henriquez,R,R,4,01,1986
453579,Jason,Denham,L,L,5,01,1986
461266,Juan,Lucena,R,R,1,20,1984
462088,Jetsy,Extrano,B,R,8,13,1988
462089,Juan,Jaime,R,R,8,02,1987
430928,Tim,Hutting,R,R,10,29,1981
461260,Jose,Vaquedano,R,R,7,09,1981
430926,Craig,Kuzmic,B,R,5,02,1977
430927,Brian,Buscher,L,R,4,18,1981
430925,Todd,Jennings,R,R,12,10,1981
435731,Ryan,Smith,R,R,6,20,1979
460022,Tyler,Greene,R,R,8,17,1983
595424,Vinnie,St. John,R,R,03,24,1989
425786,Scott,Atchison,R,R,3,29,1976
425787,Tim,Hamulack,L,L,11,14,1976
460026,Nick,Hundley,R,R,9,08,1983
595420,Michael,Sodders,R,R,01,08,1988
460024,Luke,Hochevar,R,R,9,15,1983
425783,Shin-Soo,Choo,L,L,7,13,1982
572383,Brian,Moran,L,L,09,30,1988
